id,amenity,geometry,risk_score
972006849,school,"POLYGON ((79.0090913 29.1926037, 79.0097768 29.1918515, 79.0087152 29.1910577, 79.0077535 29.191864, 79.0090913 29.1926037))",0.4
981252583,hospital,"POLYGON ((78.1645344 30.1958725, 78.1630503 30.1948691, 78.161672 30.1941138, 78.1622211 30.1930713, 78.1626816 30.192236, 78.1636959 30.1906754, 78.1640929 30.1902025, 78.1650183 30.1908609, 78.16631 30.1894454, 78.1696747 30.1899832, 78.165729 30.1947001, 78.1645344 30.1958725))",0.8
981252584,hospital,"POLYGON ((78.1645344 30.1958725, 78.165729 30.1947001, 78.1669969 30.195506, 78.1660871 30.1966219, 78.1658015 30.1965466, 78.1645344 30.1958725))",0.8
992971189,school,"POLYGON ((79.483779 29.1985784, 79.4840307 29.1984995, 79.4842834 29.1984023, 79.4845535 29.1987312, 79.4842956 29.198855, 79.4840643 29.198966, 79.4839589 29.1988228, 79.4838572 29.1986846, 79.483779 29.1985784))",0.4
993202374,school,"POLYGON ((79.4834503 29.215704, 79.4836148 29.2157534, 79.4837989 29.2154958, 79.483654 29.215337, 79.4834503 29.215704))",0.4
993205781,school,"POLYGON ((79.4920415 29.2314851, 79.4921027 29.2315429, 79.4920929 29.2315617, 79.4921357 29.2316047, 79.4921869 29.231658, 79.4922816 29.2317516, 79.4923974 29.2318684, 79.4925011 29.2319543, 79.4925541 29.2319973, 79.4926363 29.2319355, 79.4929758 29.2316804, 79.4934265 29.2313419, 79.4934824 29.2312999, 79.4937678 29.2311629, 79.4942873 29.2307967, 79.4939879 29.2305117, 79.4939193 29.2305645, 79.4938326 29.230472, 79.4931673 29.2309377, 79.4931313 29.2309636, 79.4926761 29.2312887, 79.4926433 29.2312518, 79.4925511 29.2311483, 79.4920415 29.2314851))",0.4
993211042,school,"POLYGON ((79.4737256 29.1446766, 79.4738684 29.1448019, 79.4742734 29.1451879, 79.4743862 29.1453039, 79.4747889 29.1456633, 79.4749149 29.14575, 79.4764501 29.1446503, 79.4756377 29.143763, 79.4754204 29.1435391, 79.4747452 29.1439803, 79.4737256 29.1446766))",0.4
993376256,school,"POLYGON ((79.5015685 29.2114882, 79.5016841 29.2116543, 79.5019911 29.2114953, 79.5018697 29.2113108, 79.5016082 29.2114535, 79.5015685 29.2114882))",0.4
995263556,school,"POLYGON ((79.5025108 29.193455, 79.5024837 29.1936361, 79.5024505 29.1942013, 79.5024446 29.1942856, 79.5025392 29.1942821, 79.5026263 29.1942789, 79.5030661 29.1942626, 79.5032771 29.1942548, 79.5033206 29.1942532, 79.5032958 29.1935086, 79.5032494 29.1934886, 79.5028044 29.1932969, 79.5026181 29.1932166, 79.5025108 29.193455))",0.4
995265843,school,"POLYGON ((79.4962935 29.1971238, 79.4963511 29.1972238, 79.4963857 29.1972838, 79.4965463 29.1972133, 79.4964542 29.1970533, 79.4963995 29.1970773, 79.4962935 29.1971238))",0.4
995984990,school,"POLYGON ((79.4622997 29.1751219, 79.4624201 29.1752976, 79.462623 29.1752191, 79.463079 29.1752085, 79.4634665 29.1752085, 79.4634706 29.175027, 79.4632721 29.1749931, 79.4627571 29.1749884, 79.4624795 29.1750141, 79.4622997 29.1751219))",0.4
995988007,school,"POLYGON ((79.5340027 29.2453374, 79.5335206 29.2450963, 79.5334412 29.2450566, 79.533995 29.2446134, 79.534015 29.244696, 79.5339965 29.2447007, 79.5340134 29.2447632, 79.5340912 29.2447532, 79.5341105 29.2448298, 79.5342076 29.2448083, 79.5342361 29.2449292, 79.5342099 29.2449306, 79.5342199 29.2449783, 79.5342576 29.2449702, 79.5342699 29.2450254, 79.534243 29.2450307, 79.5342468 29.245065, 79.5342646 29.2450986, 79.5342378 29.2451342, 79.534231 29.2451305, 79.5341891 29.2451685, 79.5341429 29.2451255, 79.5340512 29.2452041, 79.5341018 29.2452476, 79.5340027 29.2453374))",0.4
996017568,school,"POLYGON ((79.5278033 29.2077512, 79.5277945 29.207716, 79.5280307 29.2076815, 79.5279367 29.2072925, 79.5284497 29.2071151, 79.5288287 29.2070115, 79.5288503 29.2073746, 79.5288872 29.2075023, 79.5289704 29.2078936, 79.5283542 29.2080644, 79.5283296 29.2080039, 79.5281046 29.208063, 79.5280399 29.2077202, 79.5278033 29.2077512))",0.4
996550926,school,"POLYGON ((79.4907008 29.2039613, 79.4910462 29.2041776, 79.4911047 29.2042142, 79.4911941 29.2041651, 79.4912147 29.2041538, 79.4915492 29.2039704, 79.4917377 29.203867, 79.4916817 29.2037796, 79.4916263 29.2036932, 79.4914916 29.2035367, 79.4912344 29.2036504, 79.4907008 29.2039613))",0.4
996577890,school,"POLYGON ((79.4136046 29.2128275, 79.4139258 29.2126337, 79.414027 29.2125727, 79.4142041 29.2128122, 79.4142665 29.2128967, 79.4145757 29.213315, 79.4145903 29.2133347, 79.4146029 29.2133278, 79.415127 29.2130404, 79.4151894 29.2130062, 79.4152596 29.2130966, 79.4156704 29.2136246, 79.4157212 29.2136899, 79.416101 29.2141781, 79.4163696 29.2145235, 79.4160682 29.2146826, 79.4159828 29.2147276, 79.4154249 29.2150218, 79.4151589 29.2147115, 79.4147336 29.2142152, 79.4146082 29.2141448, 79.4145638 29.2140858, 79.4142474 29.2136653, 79.4141714 29.2135642, 79.4140568 29.2134119, 79.4137825 29.2130574, 79.4136046 29.2128275))",0.4
996586342,school,"POLYGON ((79.4171798 29.2131195, 79.4168635 29.213257, 79.4166941 29.2129934, 79.4166713 29.212958, 79.416557 29.212821, 79.41647 29.2127168, 79.41623 29.2124293, 79.4161885 29.2123744, 79.416056 29.2121995, 79.4151483 29.2110004, 79.415454 29.2108346, 79.4163607 29.2120228, 79.4167926 29.2125888, 79.4171798 29.2131195))",0.4
996586358,school,"POLYGON ((79.420492 29.2104004, 79.4208275 29.2102255, 79.4215704 29.2098991, 79.4219298 29.2104558, 79.4216674 29.2105848, 79.421638 29.2105392, 79.4215532 29.210581, 79.4215921 29.2106412, 79.4214144 29.2107287, 79.4213324 29.2106017, 79.4211083 29.2107148, 79.4207889 29.2108753, 79.420492 29.2104004))",0.4
996591937,school,"POLYGON ((79.4303766 29.2218417, 79.4307226 29.2222851, 79.4310324 29.2221383, 79.4313825 29.2219633, 79.43143 29.2219406, 79.4317289 29.2217983, 79.4318099 29.2217598, 79.4324688 29.2214389, 79.4322675 29.2211497, 79.4321029 29.2212277, 79.4320117 29.2211089, 79.4319463 29.2210237, 79.4306472 29.2216803, 79.4306534 29.2216892, 79.4306624 29.2217021, 79.430598 29.2217336, 79.4303766 29.2218417))",0.4
996909665,school,"POLYGON ((79.4796053 29.2026548, 79.4797871 29.2028027, 79.4794636 29.2030272, 79.4792911 29.2028766, 79.4794602 29.2027572, 79.4795678 29.2026813, 79.4796053 29.2026548))",0.4
996909671,shelter,"POLYGON ((79.4876804 29.1991644, 79.4877358 29.1992854, 79.4878529 29.1992451, 79.4878082 29.1991173, 79.4876804 29.1991644))",0.9
996909674,shelter,"POLYGON ((79.4869168 29.1989298, 79.4869775 29.1989059, 79.4870406 29.1990435, 79.4869774 29.1990646, 79.4869168 29.1989298))",0.9
996909678,shelter,"POLYGON ((79.4877744 29.198833, 79.4877866 29.1988729, 79.4879938 29.1988091, 79.4879827 29.1987726, 79.4878292 29.1988169, 79.4877744 29.198833))",0.9
996909680,shelter,"POLYGON ((79.48833 29.1986889, 79.4884021 29.1988016, 79.4884672 29.1987714, 79.4883879 29.1986569, 79.48833 29.1986889))",0.9
997186993,school,"POLYGON ((79.5084998 29.2193927, 79.5087041 29.2196926, 79.5088555 29.2199147, 79.5094236 29.2196288, 79.509361 29.2195469, 79.5092432 29.2195618, 79.5091011 29.2195961, 79.5090119 29.219596, 79.5088802 29.2195586, 79.508706 29.2192997, 79.5084998 29.2193927))",0.4
997188194,school,"POLYGON ((79.5018907 29.2093727, 79.5019524 29.2094944, 79.5020664 29.2094417, 79.5020074 29.2093235, 79.5018907 29.2093727))",0.4
997857319,school,"POLYGON ((79.4655621 29.2113267, 79.4660666 29.21192, 79.4665105 29.2116195, 79.4660068 29.2111346, 79.4655621 29.2113267))",0.4
997874111,school,"POLYGON ((79.4892415 29.2424038, 79.4892043 29.2424533, 79.4892774 29.2426125, 79.4893086 29.2426308, 79.4893606 29.2426763, 79.489414 29.2427874, 79.4899203 29.2426008, 79.4906026 29.2423745, 79.4907818 29.2423155, 79.4908904 29.2422798, 79.4906435 29.2420782, 79.4905963 29.2420137, 79.4904643 29.2417311, 79.4903762 29.2416022, 79.4898951 29.2416666, 79.4900115 29.2419259, 79.4897646 29.2420192, 79.4898253 29.2421428, 79.4898469 29.2421868, 79.4898684 29.2422305, 79.489521 29.2423539, 79.4892415 29.2424038))",0.4
999005145,school,"POLYGON ((79.4451084 29.2312553, 79.4455077 29.2317708, 79.4462347 29.231404, 79.446337 29.2313521, 79.4467688 29.2311243, 79.4469414 29.2310332, 79.4467324 29.2308243, 79.4466829 29.23075, 79.4464978 29.2305462, 79.446037 29.2307813, 79.4451084 29.2312553))",0.4
999815204,school,"POLYGON ((79.5313526 29.2134276, 79.5314216 29.2135408, 79.531392 29.2135559, 79.531662 29.2139732, 79.5316415 29.2139862, 79.5317122 29.2140886, 79.5319451 29.2139813, 79.5319295 29.2139541, 79.5320717 29.2138903, 79.5317439 29.2133571, 79.5316806 29.2133847, 79.5316322 29.2132904, 79.5313526 29.2134276))",0.4
1000188020,school,"POLYGON ((79.5416062 29.2572194, 79.5413196 29.2567764, 79.5412118 29.2566693, 79.5410806 29.2565441, 79.5409718 29.2564348, 79.5408654 29.2562736, 79.5401853 29.2565648, 79.540072 29.256588, 79.5394933 29.2567964, 79.539665 29.2573074, 79.5396827 29.2573599, 79.5398136 29.2577583, 79.5398402 29.2577721, 79.5398791 29.2577675, 79.5398933 29.2578107, 79.5398579 29.2578308, 79.5398473 29.2578478, 79.5399641 29.2581952, 79.5406206 29.257942, 79.5407275 29.2579026, 79.5408159 29.2578679, 79.5409272 29.2578257, 79.5410035 29.2577968, 79.5410524 29.2577783, 79.5412842 29.2578833, 79.5413158 29.257872, 79.5418194 29.2576452, 79.5418356 29.2576383, 79.541616 29.2572379, 79.5416062 29.2572194))",0.4
1000188022,school,"POLYGON ((79.5402793 29.2571166, 79.5404927 29.2575812, 79.5413595 29.2572068, 79.5411669 29.2568603, 79.54106 29.2567744, 79.5402793 29.2571166))",0.4
1000188480,school,"POLYGON ((79.5420795 29.2551288, 79.5414854 29.2554294, 79.5412136 29.2555846, 79.5411343 29.2557105, 79.5411087 29.2558825, 79.5409432 29.2559322, 79.5408477 29.2559446, 79.5406981 29.2560165, 79.5406518 29.2560582, 79.5407638 29.2561669, 79.5408654 29.2562736, 79.5409718 29.2564348, 79.5410806 29.2565441, 79.5412118 29.2566693, 79.5414316 29.256557, 79.5415705 29.2567689, 79.5420293 29.2565662, 79.5419675 29.2563767, 79.5421753 29.2562759, 79.5425024 29.2562897, 79.5423747 29.2559579, 79.5423594 29.2559155, 79.5423885 29.2558972, 79.5421508 29.2553103, 79.5420795 29.2551288))",0.4
1000188489,school,"POLYGON ((79.5411571 29.2558703, 79.5413871 29.2561962, 79.5421285 29.2557908, 79.5419043 29.255415, 79.5411571 29.2558703))",0.4
1000204328,school,"POLYGON ((79.5449851 29.270929, 79.5450073 29.2710219, 79.5450842 29.271008, 79.5451309 29.2712043, 79.5450593 29.2712173, 79.5450738 29.2712782, 79.5452024 29.2712453, 79.5452047 29.2712951, 79.5452189 29.2714214, 79.5455571 29.2714218, 79.5455694 29.2717773, 79.545745 29.2717434, 79.546145 29.2716194, 79.5461055 29.2714072, 79.5460997 29.2712781, 79.5459674 29.2702585, 79.5456857 29.2704171, 79.5451564 29.270898, 79.5449851 29.270929))",0.4
1000432376,school,"POLYGON ((79.5305376 29.1988086, 79.5308913 29.1987145, 79.5310478 29.1990446, 79.5310987 29.1992309, 79.5311393 29.1995592, 79.5307287 29.1995787, 79.5306698 29.1992557, 79.5305376 29.1988086))",0.4
1000436570,school,"POLYGON ((79.5177952 29.194048, 79.5178974 29.1940129, 79.51798 29.1941925, 79.5178836 29.1942285, 79.5177952 29.194048))",0.4
1000441217,hospital,"POLYGON ((79.5165236 29.2033583, 79.5168778 29.2041372, 79.5171177 29.2045051, 79.5170079 29.2048769, 79.5170561 29.2053069, 79.5159483 29.2056673, 79.5159777 29.2058477, 79.5151599 29.2059687, 79.5149667 29.2049568, 79.5147852 29.204185, 79.5148613 29.2040385, 79.515804 29.2036382, 79.5165236 29.2033583))",0.8
1001027430,school,"POLYGON ((79.5093433 29.148871, 79.5091148 29.1486927, 79.5089834 29.1485662, 79.5087022 29.1482349, 79.5086374 29.1481554, 79.5090237 29.1479829, 79.5087427 29.1474818, 79.5094992 29.1469924, 79.5100507 29.1475985, 79.5103102 29.1474404, 79.5106331 29.1472772, 79.5113812 29.1469692, 79.5114732 29.1470393, 79.5117065 29.14744, 79.5117553 29.1474643, 79.5118553 29.1476431, 79.5118998 29.1476994, 79.5119332 29.1478295, 79.511784 29.1478814, 79.5114855 29.1479852, 79.510957 29.1481567, 79.5106046 29.1483051, 79.5104618 29.1483653, 79.5102983 29.1484596, 79.5100618 29.1485458, 79.5093433 29.148871))",0.4
1006239702,community_centre,"POLYGON ((78.1035997 29.9542158, 78.1040511 29.9539578, 78.1036819 29.953473, 78.1032081 29.9537438, 78.1033382 29.9539147, 78.1033607 29.9539019, 78.1035997 29.9542158))",0.3
1006239703,hospital,"POLYGON ((78.1150094 29.9495306, 78.1142507 29.9484283, 78.1139161 29.9484468, 78.113793 29.9484445, 78.1135066 29.9481616, 78.1133434 29.9480978, 78.1160759 29.9471343, 78.116555 29.9482451, 78.1160451 29.9489077, 78.1158518 29.9491477, 78.1150094 29.9495306))",0.8
1010129559,school,"POLYGON ((79.4675313 29.1732143, 79.4678022 29.1735824, 79.4680791 29.1739524, 79.4683337 29.1739505, 79.468323 29.1735721, 79.4682717 29.1735731, 79.4682631 29.1734054, 79.4682503 29.1731564, 79.4679079 29.1731788, 79.4677501 29.1731874, 79.4675313 29.1732143))",0.4
1010137315,school,"POLYGON ((79.519707 29.1209074, 79.5196532 29.1205981, 79.5186119 29.1207787, 79.5186244 29.1208195, 79.5184692 29.1208524, 79.5184852 29.1209232, 79.5184624 29.1209322, 79.5185069 29.1211614, 79.5187089 29.1211196, 79.5191979 29.1209891, 79.519707 29.1209074))",0.4
1011402980,school,"POLYGON ((79.5255907 29.2300498, 79.5253727 29.2301197, 79.5252802 29.2301493, 79.5252612 29.2301064, 79.5252091 29.229989, 79.5248215 29.230353, 79.5246512 29.230381, 79.524733 29.2307327, 79.5247639 29.2308656, 79.5248591 29.2308761, 79.5251032 29.2308627, 79.5252654 29.2308082, 79.5254469 29.2307995, 79.5257523 29.2307848, 79.5259011 29.230839, 79.5259949 29.2308732, 79.5260202 29.230836, 79.5257909 29.2303944, 79.5257427 29.2303501, 79.52574 29.2303448, 79.5255907 29.2300498))",0.4
1016779102,school,"POLYGON ((79.5430839 29.2717102, 79.5434478 29.2717171, 79.5434895 29.2716824, 79.5436664 29.2718246, 79.5438016 29.2717188, 79.5438354 29.2717639, 79.5438454 29.2719495, 79.5439467 29.2722044, 79.5439646 29.2723119, 79.5431476 29.272364, 79.5430839 29.2717102))",0.4
1016880086,school,"POLYGON ((79.5802864 29.1843242, 79.5804731 29.1842532, 79.580552 29.1845013, 79.5816221 29.1841168, 79.5817412 29.1840865, 79.5817777 29.1842095, 79.5804339 29.1846778, 79.5802864 29.1843242))",0.4
1031570612,school,"POLYGON ((80.0236765 29.8142174, 80.0247386 29.8144781, 80.0252053 29.8141779, 80.0248566 29.8138032, 80.024237 29.8142337, 80.0239125 29.8141499, 80.0236765 29.8142174))",0.4
1046331144,hospital,"POLYGON ((78.8172215 30.224036, 78.8176855 30.2233685, 78.8177982 30.2230093, 78.8177875 30.2229305, 78.8169426 30.2224994, 78.81661 30.2223372, 78.8162988 30.2221008, 78.8162023 30.2220567, 78.8160977 30.2220521, 78.8154164 30.2230811, 78.8161218 30.2233986, 78.8169908 30.2238992, 78.8172215 30.224036))",0.8
1047669378,school,"POLYGON ((79.5041546 29.2096567, 79.5042513 29.2096068, 79.5044182 29.2095208, 79.5045395 29.2096907, 79.5043612 29.2097764, 79.5042714 29.2098196, 79.5041546 29.2096567))",0.4
1050473523,school,"POLYGON ((79.5300218 29.2262969, 79.5300024 29.2264421, 79.5295493 29.2264235, 79.5295405 29.2272049, 79.5293351 29.2271853, 79.5289742 29.2271509, 79.5287778 29.2266876, 79.5287965 29.2266642, 79.5288329 29.2266186, 79.5289971 29.2264205, 79.5289899 29.2263338, 79.52898 29.2262404, 79.5293075 29.2262026, 79.529636 29.2261672, 79.529636 29.2262845, 79.5300218 29.2262969))",0.4
1050473527,school,"POLYGON ((79.5301003 29.2264258, 79.5301173 29.2262363, 79.5303514 29.2262511, 79.5303514 29.226442, 79.5301003 29.2264258))",0.4
1050482577,school,"POLYGON ((79.5241104 29.2234585, 79.52417 29.2235746, 79.5242136 29.2236127, 79.5243288 29.223595, 79.5243591 29.2237315, 79.5238863 29.2238426, 79.5238577 29.2237112, 79.5238186 29.2235308, 79.5241104 29.2234585))",0.4
1050482591,school,"POLYGON ((79.522945 29.2164157, 79.5226097 29.2165473, 79.5225068 29.2163815, 79.5224135 29.2164202, 79.5222945 29.2164757, 79.5220367 29.2159628, 79.5216931 29.2160783, 79.5214362 29.2161981, 79.5212133 29.2159772, 79.5214766 29.215506, 79.5220642 29.2155965, 79.522258 29.2158756, 79.5228265 29.215631, 79.5230156 29.2157776, 79.5233961 29.2160627, 79.5232453 29.2161141, 79.5232848 29.2161931, 79.5232371 29.2162869, 79.5229986 29.2163938, 79.522945 29.2164157))",0.4
1050503468,school,"POLYGON ((79.5317444 29.2190981, 79.5317352 29.219242, 79.5317506 29.2193872, 79.53188 29.2194477, 79.5323791 29.2194773, 79.5326718 29.2192003, 79.5326226 29.2191453, 79.5325594 29.2190748, 79.5325112 29.2190209, 79.5323941 29.2188901, 79.5323468 29.2188373, 79.5317444 29.2190981))",0.4
1051740981,school,"POLYGON ((79.4391774 29.2217867, 79.4392995 29.2219506, 79.4397782 29.2217387, 79.4399499 29.2216743, 79.440216 29.221582, 79.4404018 29.2215175, 79.4403026 29.2213115, 79.4401318 29.2213759, 79.439683 29.2215479, 79.4396056 29.2215845, 79.4392264 29.2217636, 79.4391774 29.2217867))",0.4
1051745007,school,"POLYGON ((79.4478363 29.2317171, 79.4478732 29.2316877, 79.4482148 29.231509, 79.4484602 29.2313724, 79.4486075 29.2314108, 79.4500364 29.2325968, 79.4492946 29.2329424, 79.4490861 29.2330083, 79.4484976 29.2323991, 79.4482174 29.2321668, 79.4478975 29.2318346, 79.4478363 29.2317171))",0.4
1051750875,school,"POLYGON ((79.461463 29.2417735, 79.4618589 29.2414848, 79.4626221 29.2409283, 79.4621404 29.2405011, 79.4615485 29.2410944, 79.4613439 29.2412539, 79.4610405 29.2410246, 79.4608067 29.2412678, 79.4611134 29.2415041, 79.461463 29.2417735))",0.4
1051750884,hospital,"POLYGON ((79.4694524 29.2397779, 79.4693756 29.2399477, 79.4697765 29.2400677, 79.469848 29.2399327, 79.4694524 29.2397779))",0.8
1051757905,school,"POLYGON ((79.4928435 29.2276441, 79.4926622 29.2274998, 79.492518 29.2274236, 79.4924633 29.2274041, 79.4923235 29.2273543, 79.4922162 29.2274255, 79.4921091 29.2274965, 79.4920258 29.2275518, 79.4920588 29.2275876, 79.4917625 29.2277619, 79.4918485 29.227867, 79.491949 29.227815, 79.4919583 29.227827, 79.4919641 29.2278346, 79.4921038 29.2280159, 79.4924121 29.2278393, 79.4926035 29.2277721, 79.4926556 29.2277538, 79.4928435 29.2276441))",0.4
1051984309,shelter,"POLYGON ((79.5142237 29.2051201, 79.5142779 29.2051095, 79.5143817 29.2054443, 79.5141318 29.205502, 79.5141152 29.2054482, 79.5143058 29.2054058, 79.5142237 29.2051201))",0.9
1051989383,hospital,"POLYGON ((79.5280066 29.2130775, 79.5272329 29.2131309, 79.5275524 29.213824, 79.5276977 29.2141165, 79.5278876 29.2140425, 79.5279577 29.2135024, 79.5280066 29.2130775))",0.8
1052003454,school,"POLYGON ((79.5230723 29.2151944, 79.5232377 29.2150492, 79.5229662 29.214868, 79.522852 29.2149731, 79.5230723 29.2151944))",0.4
1052003466,school,"POLYGON ((79.5237328 29.2201952, 79.5241662 29.2201685, 79.5241725 29.2202988, 79.523803 29.2203223, 79.5237328 29.2201952))",0.4
1052009717,school,"POLYGON ((79.4926849 29.2147431, 79.4929242 29.2151379, 79.4923879 29.2152906, 79.4921537 29.2148891, 79.4922895 29.2148338, 79.4926849 29.2147431))",0.4
1052009745,school,"POLYGON ((79.4548184 29.2137375, 79.4545924 29.2138248, 79.4544753 29.2138676, 79.4548086 29.2142714, 79.4547198 29.214324, 79.4549237 29.2144292, 79.4551923 29.2142981, 79.4548184 29.2137375))",0.4
1052009746,school,"POLYGON ((79.4555316 29.2136465, 79.4558566 29.2138973, 79.4555391 29.2140633, 79.4553035 29.2137444, 79.4555316 29.2136465))",0.4
1052910195,school,"POLYGON ((79.5130298 29.2011069, 79.5130323 29.2011137, 79.5132072 29.2015817, 79.5132588 29.2016983, 79.5130448 29.2017971, 79.5127736 29.2019222, 79.5126798 29.201729, 79.5127047 29.2017175, 79.512693 29.2016817, 79.5127517 29.2016638, 79.5126272 29.2013369, 79.512589 29.2012365, 79.5130298 29.2011069))",0.4
1053814705,shelter,"POLYGON ((79.5026397 29.2195564, 79.5026231 29.2195395, 79.5027653 29.2194331, 79.5027012 29.2193678, 79.5027192 29.2193543, 79.5027999 29.2194365, 79.5026397 29.2195564))",0.9
1053819127,school,"POLYGON ((79.5035492 29.2211299, 79.503661 29.2210713, 79.5037556 29.2211822, 79.5036742 29.2212177, 79.5035492 29.2211299))",0.4
1053822091,shelter,"POLYGON ((79.4894459 29.2238075, 79.4894947 29.2237906, 79.489453 29.2237099, 79.4895526 29.2236718, 79.4895282 29.223631, 79.4894499 29.2236656, 79.4893077 29.2234154, 79.4892436 29.2234421, 79.4894459 29.2238075))",0.9
1053822095,school,"POLYGON ((79.4965763 29.2210202, 79.4967862 29.221253, 79.4973964 29.2209896, 79.4974366 29.2209534, 79.4973441 29.2208866, 79.497222 29.2208445, 79.4971335 29.2208117, 79.4965763 29.2210202))",0.4
1055274090,school,"POLYGON ((79.485353 29.1940691, 79.4854589 29.1941756, 79.4852296 29.1943372, 79.4851027 29.1942093, 79.485353 29.1940691))",0.4
1055591524,school,"POLYGON ((79.5090782 29.201343, 79.5091453 29.2015293, 79.5093475 29.2014779, 79.5092845 29.2012871, 79.5090782 29.201343))",0.4
1055591529,school,"POLYGON ((79.5021632 29.1982726, 79.5022356 29.1984163, 79.5024819 29.1983154, 79.502406 29.1981748, 79.5021632 29.1982726))",0.4
1055601387,hospital,"POLYGON ((79.5352668 29.2419298, 79.5359307 29.2417139, 79.5360918 29.2420814, 79.535368 29.2423023, 79.5352668 29.2419298))",0.8
1055894994,school,"POLYGON ((79.5108956 29.1995819, 79.5110725 29.19951, 79.5111301 29.199605, 79.5109469 29.1996761, 79.5108956 29.1995819))",0.4
1056846533,community_centre,"POLYGON ((78.0902505 29.9404095, 78.0903151 29.941589, 78.0920893 29.9415267, 78.0920067 29.9403535, 78.0902505 29.9404095))",0.3
1056847959,school,"POLYGON ((78.0923627 29.944221, 78.0942779 29.9441271, 78.0940611 29.9414732, 78.0931383 29.9415092, 78.0922004 29.9415804, 78.0923627 29.944221))",0.4
1060198179,school,"POLYGON ((79.4883298 29.1862018, 79.4885327 29.185989, 79.4885758 29.1859438, 79.4885882 29.1857538, 79.4885595 29.1854379, 79.4884094 29.1852192, 79.4882714 29.184901, 79.4880661 29.1846121, 79.4879741 29.1846692, 79.4876733 29.1848345, 79.4876503 29.1848886, 79.4876998 29.1849628, 79.4879653 29.1853938, 79.4875264 29.1856178, 79.4881033 29.1862157, 79.4882165 29.1861215, 79.4882491 29.1861446, 79.4883298 29.1862018))",0.4
1060198189,school,"POLYGON ((79.4876435 29.18246, 79.4874738 29.182512, 79.4875016 29.1825919, 79.4875227 29.1825867, 79.4877036 29.1828557, 79.4877684 29.1829522, 79.487877 29.1829104, 79.4878513 29.1828615, 79.4879331 29.1828299, 79.487891 29.1827086, 79.4879064 29.1827053, 79.4881817 29.1826464, 79.4881339 29.1824833, 79.4878524 29.1825233, 79.487668 29.1825496, 79.4876435 29.18246))",0.4
1063644293,school,"POLYGON ((79.4792044 29.1898198, 79.4797913 29.1895992, 79.4797082 29.189458, 79.4794201 29.1892523, 79.4792013 29.1889725, 79.4790812 29.1890236, 79.4791813 29.1897552, 79.4792044 29.1898198))",0.4
1063666525,school,"POLYGON ((79.4722741 29.1785806, 79.4721231 29.1786331, 79.4718905 29.1786721, 79.471892 29.1788523, 79.4723958 29.1788241, 79.4722741 29.1785806))",0.4
1063666528,school,"POLYGON ((79.4621527 29.1749736, 79.4623846 29.1748654, 79.462135 29.1744235, 79.4618201 29.174524, 79.4621527 29.1749736))",0.4
1063666532,hospital,"POLYGON ((79.4691503 29.1870263, 79.4693032 29.187538, 79.4686237 29.1875248, 79.4685011 29.1869591, 79.4691503 29.1870263))",0.8
1063677232,school,"POLYGON ((79.5278295 29.2465229, 79.528035 29.2460849, 79.5281286 29.2458853, 79.5282876 29.2459241, 79.5283109 29.2458335, 79.5289551 29.2459592, 79.5291564 29.2460406, 79.5290602 29.246147, 79.5288385 29.2466265, 79.5285473 29.2467353, 79.5285512 29.2467624, 79.5284634 29.2467798, 79.5282559 29.246692, 79.5278295 29.2465229))",0.4
1063677234,school,"POLYGON ((79.5393246 29.2493435, 79.5390746 29.2494859, 79.5383223 29.2498279, 79.5384982 29.2500294, 79.5383265 29.250072, 79.5381846 29.2501847, 79.5379388 29.250292, 79.5380214 29.2504343, 79.5381125 29.2503992, 79.5381697 29.2505231, 79.5383965 29.2504602, 79.5384961 29.250647, 79.5388372 29.2505286, 79.5388796 29.2506303, 79.5391848 29.2505138, 79.5391085 29.250157, 79.5392144 29.2501145, 79.5396149 29.2499999, 79.5396785 29.2499703, 79.5396086 29.2498519, 79.5397124 29.2497928, 79.5393246 29.2493435))",0.4
1064050598,school,"POLYGON ((79.4758473 29.1738697, 79.4755677 29.1738991, 79.4756137 29.1742109, 79.4758028 29.1741804, 79.4757965 29.1741511, 79.4759252 29.1741216, 79.4758473 29.1738697))",0.4
1064051067,school,"POLYGON ((79.4730053 29.1547978, 79.4735237 29.1545244, 79.4737453 29.1548439, 79.4733001 29.1551102, 79.4730053 29.1547978))",0.4
1064051068,school,"POLYGON ((79.4717632 29.1542688, 79.4719096 29.1544321, 79.4724239 29.1543043, 79.4721901 29.1540611, 79.4717632 29.1542688))",0.4
1064794429,school,"POLYGON ((79.4847959 29.1719982, 79.4851782 29.171958, 79.4855011 29.1723009, 79.4852586 29.172349, 79.4848033 29.1723282, 79.4847959 29.1719982))",0.4
1064795709,school,"POLYGON ((79.5056094 29.211048, 79.5058224 29.210928, 79.506006 29.2111362, 79.5057812 29.2112604, 79.5056094 29.211048))",0.4
1066649878,school,"POLYGON ((79.5714537 30.0051007, 79.5713651 30.0049692, 79.5714881 30.0048922, 79.5716257 30.004867, 79.5716839 30.0048762, 79.5716786 30.0049609, 79.5714537 30.0051007))",0.4
1066649879,school,"POLYGON ((79.5715543 30.0048051, 79.5715849 30.0048201, 79.5716151 30.0048349, 79.5716971 30.0048258, 79.5715913 30.0047296, 79.5715014 30.0046127, 79.5714299 30.0046494, 79.5715543 30.0048051))",0.4
